PC1,PC2,Label
0.3897255350416838,0.6319577324236375,Normal
0.7553464753385211,-0.23228668171374747,Normal
-0.6063619460871675,-0.6214053796314926,Normal
-1.0867447011950768,-0.32170075976930135,Normal
1.6043386611988215,1.6518418501460534,Normal
0.22288335226300657,0.2483073751865874,Normal
1.1166388994763996,0.574255853898041,Normal
0.4913482262718772,-0.11942888801910849,Normal
-0.48803268013106904,0.3924156823433917,Normal
-1.3534289384825744,0.35617084475127403,Normal
1.5382971599077655,-0.776489405241483,Normal
-0.11736159443184824,-0.4578128783233013,Normal
-1.3150675464840744,-0.6949559054709257,Normal
1.6091801693326306,0.40883712603192984,Normal
-0.12074715841182612,-0.053134989319525386,Normal
0.26809946669199325,0.46796260227549846,Normal
0.42061549613940036,0.9694648100115517,Normal
0.5126321776992896,1.851772915797475,Normal
0.689628887300741,1.1568938145929706,Anomalous
-1.329507276460681,-0.729948326884503,Normal
-5.814504822438541,-1.042384422447646,Anomalous
-1.7799836413204024,0.3326662536740009,Normal
1.1067077824064415,1.5280975724011459,Normal
-0.6381528216043,-1.6187108299508473,Normal
1.4599251406976097,-0.061652736347597825,Normal
-1.114697591446085,1.6096058381930478,Normal
1.2374908129273703,0.9042255244032009,Normal
0.6114094055977488,2.133166962928326,Normal
-1.5480888001379856,-0.8616353247048728,Normal
0.27023772974026045,0.7541123840250665,Anomalous
2.040631629073205,0.9510069749201373,Normal
0.7531892210685932,-0.679288909341792,Normal
1.474488576232733,-0.6325799130675099,Normal
1.6320976394029063,0.5284619983379778,Normal
-0.7994698330773383,-0.6287734507046358,Normal
-1.1838802801810882,-0.0988320383590492,Normal
1.2245812622833296,1.0753906440357606,Normal
1.130490595353117,1.1571265915493978,Normal
1.7268080089481357,-1.103028272324919,Normal
0.27397932904528094,0.34881073513909755,Normal
0.4870364432529626,-0.21987735894921567,Normal
0.5808924909008734,-0.4609280659552475,Normal
-0.8658996976531829,0.12643609857070523,Anomalous
-3.142104498720039,0.0897970787424109,Normal
-3.5837543903564772,0.135512122812162,Normal
-2.4664878077871335,-0.024968147463180653,Normal
2.0378714612369904,-0.06949912082801564,Anomalous
1.8345760873082675,0.17449933595520137,Normal
-1.5575146792075576,0.35687445383533317,Normal
-1.083481982796268,-0.5354456620188516,Normal
-1.0700046701663133,0.267562746164812,Normal
0.08835451760107935,-0.3318184930547142,Normal
1.2311043535191828,0.1957653030286031,Normal
1.9340430997078224,-0.7234649150765073,Normal
-0.022242180981662224,-2.939528978788556,Normal
-2.8105459402762625,-0.11560050833406195,Normal
0.7748751447969701,-1.427573708134993,Normal
-0.25044329584973357,0.655744834776327,Normal
-0.32237069578718686,0.2121371702537212,Normal
1.4904014961068965,0.15062351634336232,Normal
-3.888381798671505,0.009259702480418255,Anomalous
0.9971454305605815,0.39389400187057083,Normal
-0.30925160873272656,0.1173765493678785,Normal
2.3186099670073452,-0.28391906914738685,Normal
0.3175098922569987,-0.7370416123828015,Normal
0.615645983871928,-0.23065837808325437,Normal
-1.151879669994054,-0.2479255585632619,Normal
1.7822510880990976,0.07922404481833689,Normal
0.9104676442107075,1.138022555570849,Normal
-0.15553815659126824,1.1165697857480212,Normal
0.04272288270646797,-0.887112127454811,Normal
0.24983781559535534,-0.2781470519932069,Normal
1.3080900874643004,0.30363501627338113,Normal
-0.0443342692218904,0.19477716802730705,Normal
-1.224970455846201,-0.7116447825910673,Normal
-1.5227798294683417,-0.402425941087692,Normal
0.2802479667603526,-1.0435338812490682,Normal
0.17552030614431172,-0.11221292990120328,Normal
-1.381036935384595,-0.5007372660426943,Normal
1.9260087726385349,-0.41353430225122517,Normal
0.6423779900510271,-0.1698239044911553,Normal
1.802391718695026,-0.5894184133342818,Normal
-0.6970311231806506,0.0661045551594064,Normal
0.6262890952744158,-0.20625830433770664,Normal
1.2187162251129227,0.4367296336521345,Normal
0.7099317304914169,0.1793126029276415,Normal
2.194145082120176,-0.7618439476806987,Normal
0.11953363675312959,-0.21700079541091535,Normal
0.9917354932636478,-0.086858148858347,Normal
1.3343498124198492,-0.5211790780261761,Normal
-1.1119240042211445,0.18841052116992235,Normal
-1.2691118239252999,-0.2890489952908434,Normal
1.5874404490364977,0.08232989902583333,Normal
-0.14266162339713123,-0.7257479000237312,Normal
-0.19948762971039144,-0.11372144572183732,Normal
0.2972721360407786,0.2817537147455871,Normal
-1.1641115369098607,0.14726272019558964,Normal
1.0930432087925495,0.46448757246235206,Normal
1.7430910443786793,-0.37560390238751284,Normal
1.2650946103393654,1.371205991997496,Normal
2.1607191951613522,0.1368991465440447,Normal
-0.5768716843421344,0.4040520444100514,Normal
-1.310035690225842,-0.07289080720557657,Normal
1.1409236457857748,-0.7059398383078357,Normal
-1.426895274418388,-1.1211974873614452,Normal
-1.1508206841121393,-0.6923729726251847,Normal
0.7679426947842609,-0.08392202653377243,Normal
-0.7383594509024506,0.6283953537658309,Normal
1.2263041950604834,0.6115200968499784,Normal
-1.3941821407272266,0.13790625033718273,Normal
0.3450758255514592,1.4357630926278024,Normal
1.2879847706970595,0.3640537805926326,Normal
1.2925938006270083,0.4792955717877653,Normal
0.9928573349172267,1.2796992244790442,Normal
1.321017778980235,-1.339434693670915,Normal
0.804395056146663,0.507820083529698,Normal
0.19886945226858618,1.601776820610841,Normal
-1.2008117450039169,-0.8370628818513545,Normal
0.10394739388832408,0.4881070720955309,Normal
0.39616381761554664,0.30973381248804144,Normal
-1.3607242581068921,0.20786616626781038,Normal
-1.6497238497151798,0.5799187474831631,Normal
-0.6805363562363241,-0.3133765649147977,Normal
1.4613064689788378,2.2111823024592643,Normal
-0.6099374285199315,0.5949226781586662,Normal
0.7734172870835438,0.47099160277750246,Normal
-1.2220087898192284,-0.7760421580858422,Normal
-1.3022821049770317,0.03350037518241654,Normal
-1.1393683406883388,0.3525965233939168,Normal
-0.35876901802186867,1.7392479738148487,Normal
0.9650489762949529,-0.3469563081530103,Normal
0.560452437291401,-0.6152802115179054,Normal
-1.2408268536787752,-0.2349542732114113,Normal
-1.6019749030195245,-0.33728674310782414,Normal
1.641826346995527,-0.6978133330237279,Normal
-0.8572488614211317,-1.242346716262463,Normal
-1.9074920133798459,-0.08510192492828572,Normal
0.3389497559779869,-0.5549313660059298,Normal
-2.0344783278104495,-0.45295617073409283,Normal
0.003307716968316432,-1.353835879339692,Normal
1.4062067365578401,-0.9269181640741812,Normal
0.8825421622145035,1.1168034656784902,Anomalous
2.1366774810055675,-0.18295927867128386,Normal
1.471118968505341,0.13707019393957662,Normal
0.9500097841204829,1.2924022517553904,Normal
-2.272064207950592,-0.33404810731436474,Normal
-2.0304819694824463,-0.23723208990770125,Anomalous
1.210396487576572,1.1932684860359397,Normal
0.22755086324714482,1.0103100581952822,Normal
1.178497853225289,0.13359122243400973,Normal
-1.228422175455522,0.8659446987680176,Normal
0.3339327804388718,-0.025125510947341955,Normal
0.30512305850960725,-1.4292325131182513,Normal
-0.530234592643058,-0.08019373725705002,Normal
1.6938022731130347,2.6290741187465665,Normal
-1.5929847627932132,0.47522270604480704,Normal
-0.2576873750480494,0.26218513637265645,Normal
0.34165587966139155,0.9330742621098822,Normal
1.347889877435981,-0.572013847938748,Normal
-0.29277819400169053,-0.14290263409210305,Normal
1.1453044640825685,-0.7780420051097582,Normal
-2.6048780247685066,0.07038704556509304,Normal
0.037076192191496785,0.8903981731944266,Normal
0.10336787347026649,0.5263755488446171,Normal
-0.3560113070634528,0.11700432737338506,Normal
-0.5054028549943564,-0.22660151918612476,Normal
0.22192822988067124,-1.3932696057275027,Normal
-1.211658352864844,-1.706605995756716,Normal
-0.24982341375424494,0.03401588565616976,Normal
-0.5407175149214294,0.2733511467981636,Normal
0.28773365635395415,2.3967479901669635,Normal
-3.8460728718459367,-0.027565116488849857,Normal
-0.2910044034869818,-0.3136658831841023,Normal
1.0736034523437672,0.3673412746370233,Normal
1.3967086451885806,-1.27193881906474,Normal
0.389070077242302,0.3603408772119434,Normal
1.0476453363011748,0.9358209271943775,Normal
1.0439323174756014,-1.0860919882981415,Normal
1.943021398860795,-0.2734849792944216,Normal
-1.1212744715706031,-0.4978474296336112,Normal
-0.9628194567586326,1.9358942622140716,Normal
-0.15348331570024412,0.13307880043223308,Normal
-0.8629868385581818,-0.6600134532449953,Normal
0.6297203011610886,0.5196525573238092,Normal
1.0455198406514195,0.8540479649394717,Normal
0.4327187358730346,-0.7076047835551641,Normal
1.092246470183759,-0.20155415615902325,Normal
-0.061792159769829914,-0.3324969912827103,Normal
0.28269242939447464,1.606390402259633,Normal
-2.4046838354223277,0.2067280939738153,Normal
-0.749679613513227,-0.377318347637592,Normal
-0.07274505995872185,-0.1933896977588798,Normal
0.2602771169909442,-0.24592965001590064,Normal
-1.982722289437196,0.6927477191397396,Normal
-0.03551391542165407,0.4760947378936186,Normal
-0.03559004108875101,-0.239598645095466,Normal
-0.7948720788921039,2.128661366934872,Normal
-0.5423583929347042,0.37537903082852414,Normal
-2.1755085576057134,0.0063124841034597565,Normal
-0.7207971337471386,-0.8008183993498198,Normal
0.5718611350438052,1.5564800635130926,Normal
1.2717041591257225,-1.1992318863788798,Normal
1.4603641291308018,-0.9106713748977148,Normal
0.45995588505310736,0.39335471898406865,Normal
-0.7404734490255792,0.5132001112407543,Normal
0.901655791274558,-0.33490464325333913,Normal
