x,y,label
-20.930382,21.688374,Normal
10.391236,-29.932919,Normal
-3.0353472,-9.43807,Normal
33.059227,25.018625,Normal
10.047791,33.159462,Normal
12.5999,-25.541027,Normal
-31.969536,-29.390585,Normal
-48.375183,-5.9393544,Normal
37.11743,8.5232,Normal
-24.14252,1.2012264,Normal
-44.338703,1.296247,Normal
20.10741,-16.134174,Normal
-7.0744586,8.709851,Normal
20.29415,-24.577219,Normal
-5.6101365,31.351849,Normal
25.323423,28.686108,Normal
-28.762043,26.533014,Normal
-19.191236,34.88681,Normal
44.3475,0.6737721,Normal
-2.1455781,17.73379,Normal
-9.188599,19.523869,Normal
26.811356,-16.800442,Normal
-40.10481,-8.398692,Normal
-43.63129,0.6771218,Normal
-23.47079,24.439138,Normal
-30.867945,-24.479431,Normal
26.248306,20.639833,Normal
21.66777,-21.639275,Normal
-39.609562,1.7851462,Normal
-5.668606,46.049683,Normal
-24.808638,-4.1418495,Normal
-29.385044,2.4156573,Normal
26.357447,33.65466,Normal
6.056344,24.890194,Normal
9.281324,32.739223,Normal
-40.22425,-5.423366,Normal
-24.500805,-30.66858,Normal
-19.980639,5.8973465,Normal
3.7471023,22.81901,Normal
-15.86444,-27.703987,Normal
1.569832,-4.598677,Normal
47.529648,5.3533716,Normal
-20.354761,6.7388577,Normal
-1.5653046,-1.6702945,Normal
-13.063837,-11.317095,Normal
11.859259,6.507024,Normal
-27.288725,27.991352,Normal
50.41743,11.533133,Normal
-47.486904,-5.1181173,Normal
-27.305738,28.688887,Normal
-38.79231,-22.6085,Normal
-5.585716,-12.4944515,Normal
41.46524,2.4622278,Normal
-10.645219,-20.384193,Normal
-25.644085,-32.03075,Normal
-1.5103071,-7.381901,Normal
44.72896,-13.176077,Normal
-9.223059,44.264854,Normal
16.038631,-13.771656,Normal
0.5472178,8.358199,Normal
1.7692504,-27.214994,Normal
29.748808,13.008557,Normal
33.791973,-22.80799,Normal
-16.431082,37.051277,Normal
17.487755,-13.538163,Normal
36.322346,10.957652,Normal
50.113075,7.7458177,Anomaly
14.468344,17.324776,Normal
-18.889458,28.847744,Normal
-20.486914,9.639473,Normal
25.1989,-17.570967,Normal
-35.11395,14.980728,Normal
-7.7487335,43.96407,Normal
35.244564,-7.383865,Normal
-26.977217,-28.241829,Normal
15.804226,23.525246,Normal
25.753517,-28.991587,Normal
-5.43511,-6.6807466,Normal
46.051094,11.300431,Normal
6.267862,13.575734,Normal
-1.1742475,-12.172727,Normal
-31.359964,13.851228,Normal
3.4296303,23.421394,Normal
12.242596,-28.905678,Normal
-5.9795065,-10.762415,Normal
4.1838803,-37.24072,Normal
17.904072,21.85269,Normal
34.062016,-6.557318,Normal
29.253574,-1.082156,Normal
49.73504,4.7381835,Normal
-7.257177,-4.065429,Normal
-8.13818,-11.4774275,Normal
8.442942,11.784028,Normal
0.93934566,-33.584435,Normal
-1.1864431,17.067013,Normal
4.3417387,-22.477453,Normal
-36.105846,5.4235096,Normal
37.212227,1.2834203,Normal
-40.34383,-3.3477755,Normal
-30.996614,-27.975525,Normal
-22.13772,11.459805,Normal
-37.620346,5.8818626,Normal
46.134052,-10.255021,Normal
-31.048561,22.302465,Normal
44.43161,8.497624,Normal
37.626316,-25.216913,Normal
-18.262623,27.0431,Normal
44.08563,1.643578,Normal
23.660856,10.459557,Normal
35.30671,-8.302101,Normal
2.6091483,16.303677,Normal
18.428022,5.188075,Normal
45.682613,-10.28326,Normal
-20.37856,-35.55767,Normal
14.585782,3.068131,Normal
40.961723,11.483567,Normal
-3.5320764,48.035904,Normal
1.1120845,3.413281,Normal
-45.203255,12.146773,Normal
5.1910577,17.733215,Normal
24.931581,-12.135886,Normal
-20.868729,-2.8167136,Normal
51.047012,7.5132227,Normal
-35.9515,5.244375,Normal
15.796663,-30.734308,Normal
-22.541113,-19.834644,Normal
-7.356664,26.062895,Normal
-28.222807,7.464087,Normal
-31.501173,3.6652505,Normal
48.603165,-11.38114,Normal
-12.728875,15.595079,Normal
-18.006807,35.915485,Normal
24.578764,-18.897896,Normal
18.713732,6.4094563,Normal
40.99084,16.303982,Normal
-23.648083,22.968485,Normal
-35.13742,-6.118292,Normal
-23.368607,-19.238998,Normal
-2.517377,2.1215246,Normal
6.8549886,-37.386814,Normal
1.6392064,-36.985435,Normal
-9.574553,-7.455187,Normal
29.83324,-23.946852,Normal
7.08243,-11.400066,Normal
-19.043484,12.281789,Normal
-40.49183,-1.3934621,Normal
-24.23583,-26.665844,Normal
-41.978115,-33.716408,Normal
4.195566,-3.160113,Normal
7.5076838,12.140556,Normal
36.694702,12.304616,Normal
36.1181,-26.673315,Normal
7.825788,-20.71142,Normal
10.437216,7.0476446,Normal
-31.465248,24.670918,Normal
36.24541,-15.413175,Normal
28.297745,-0.32802445,Normal
40.367065,7.259465,Normal
21.512257,-22.287203,Normal
-27.499899,5.465704,Normal
-30.58271,16.037804,Normal
-37.145134,-10.416229,Normal
3.1476533,-33.895786,Normal
45.684982,-15.236005,Normal
-1.6896405,0.7402479,Normal
-41.20102,-25.538326,Normal
-33.02123,-18.210114,Normal
-12.86016,7.656091,Normal
21.662926,-27.8407,Normal
0.24460673,12.108049,Normal
18.087568,-13.291393,Normal
-12.755937,20.591942,Normal
-23.018545,-26.362911,Normal
-25.505402,-27.52862,Normal
33.09408,-22.451372,Normal
32.53954,-13.858468,Normal
26.632032,-20.337397,Normal
-8.400023,42.600067,Normal
31.148678,-26.132412,Normal
-42.649296,2.7682438,Normal
-28.401403,-15.919275,Normal
5.1244283,-1.9228365,Normal
-6.4411697,34.150845,Normal
-45.203255,12.146773,Normal
9.482953,-38.422504,Normal
0.22087723,-37.450474,Normal
-16.348057,-29.035095,Normal
44.42567,-6.998907,Normal
-19.43667,34.54243,Normal
-8.513917,14.729118,Anomaly
-5.5078,-12.526543,Normal
-1.2162994,-35.649124,Normal
32.608673,-33.3096,Normal
28.757853,-27.080576,Normal
-33.7265,-19.542843,Normal
47.64081,2.8673732,Normal
42.447636,18.005323,Normal
-40.351326,-25.880516,Normal
-9.639741,31.952293,Normal
47.531364,5.080604,Normal
5.320465,7.744246,Normal
-9.915385,13.818089,Normal
-10.285259,5.4427514,Normal
33.748882,19.916393,Normal
-8.0002365,13.91747,Normal
39.95456,4.0271926,Normal
-20.906614,0.58482695,Normal
46.260834,6.35677,Normal
27.501938,-13.672853,Normal
-26.798727,-4.659276,Normal
12.223921,11.252581,Normal
-5.386147,3.53457,Normal
-1.8271754,15.610453,Normal
-39.641228,2.985615,Normal
-22.962912,14.135376,Normal
6.4747815,13.237591,Normal
44.992813,-14.1138935,Normal
29.703156,12.450295,Normal
-27.497108,22.025846,Normal
-34.266693,-23.416746,Normal
-22.987923,5.858111,Normal
-42.262974,-16.633436,Normal
-22.465239,-14.680719,Normal
-42.812744,18.244438,Normal
13.207829,9.4500265,Normal
-10.088759,34.064564,Normal
48.55847,-13.980787,Normal
10.050533,8.058895,Normal
11.586727,-25.702703,Normal
9.028583,30.393143,Normal
-42.80033,-33.86944,Normal
11.302431,-15.056173,Normal
-25.673386,-12.641268,Normal
16.462465,-17.59716,Anomaly
6.660404,-39.52412,Normal
-7.557167,-7.0139165,Normal
-44.645332,10.215454,Normal
-28.16706,-7.378118,Anomaly
-7.9665046,46.749264,Normal
-19.15523,28.322449,Normal
-10.336164,23.353321,Normal
-19.255203,-17.900595,Normal
29.66796,-12.34692,Normal
24.785122,-14.1154375,Normal
20.86684,24.784834,Normal
0.10859431,16.00644,Normal
44.54628,-14.692138,Normal
44.468987,10.728292,Normal
18.316757,9.603332,Normal
24.18819,31.449213,Normal
-32.676464,-11.903527,Normal
-38.575985,-32.771812,Normal
7.3942723,25.582886,Normal
1.6999403,-24.306738,Normal
-34.39881,-25.016953,Normal
-6.0457945,8.364976,Normal
-41.25195,3.7020228,Normal
-28.509157,21.76137,Normal
-42.15427,19.262232,Normal
-39.957462,11.56361,Normal
17.0053,26.246841,Normal
26.622877,-6.814844,Normal
-25.965641,-16.172203,Normal
-15.856862,36.950806,Normal
8.630931,-22.164371,Normal
32.69963,-16.360817,Normal
-25.469753,-27.432543,Normal
-14.5365715,29.600216,Normal
48.162113,-12.77171,Normal
8.782013,-29.017582,Normal
-10.068411,-11.262358,Normal
-40.785263,-28.258663,Normal
-10.743367,33.07037,Normal
19.09938,-22.3922,Normal
-10.471257,22.987652,Normal
18.426022,6.2001433,Normal
-34.89569,-16.07199,Normal
-10.679659,-18.344936,Normal
-15.448597,31.349016,Normal
-9.455913,-31.159122,Normal
25.18352,20.741386,Anomaly
33.182003,-34.717617,Normal
10.909499,-33.463585,Normal
-35.45433,-31.567368,Normal
22.368902,-19.87281,Normal
21.507109,30.86805,Normal
7.754974,-7.3853436,Normal
-40.0793,-25.137072,Normal
9.126765,28.750137,Normal
20.432539,7.044195,Normal
9.07599,28.666727,Normal
46.22822,1.0070864,Normal
-3.7120655,27.042032,Normal
-12.856904,10.604925,Normal
-3.638484,48.516083,Normal
1.4245559,-13.056795,Normal
-0.5843362,-37.63077,Normal
-20.269438,13.735681,Normal
34.679115,-27.516424,Normal
-7.214081,30.75606,Normal
5.9974403,7.286619,Normal
15.957644,12.226556,Normal
-24.580786,24.17398,Normal
-40.699726,-20.11607,Normal
-25.283516,4.874311,Normal
-5.7334933,-6.307157,Normal
14.923926,19.569775,Normal
-15.497389,-31.221258,Normal
-34.329643,-33.99989,Normal
-40.569527,20.397558,Normal
-45.203255,12.146773,Normal
-30.577465,5.765611,Normal
22.427233,-26.527126,Normal
35.76011,23.448666,Normal
-28.180218,-27.253956,Normal
-38.720974,1.7209566,Normal
-7.7740135,43.80306,Normal
26.542356,11.143432,Normal
-22.001707,24.809748,Normal
-3.0673273,27.44466,Normal
13.185107,22.4919,Anomaly
-37.508022,-25.59545,Normal
-4.434038,-33.970142,Normal
5.187747,-22.605738,Normal
-0.767006,-30.209007,Normal
-40.73679,-29.405685,Normal
28.685934,28.90275,Normal
-2.4211125,39.222878,Normal
27.267784,-20.589005,Normal
-40.72463,-8.568601,Normal
-37.888668,4.402199,Normal
-47.556477,5.3855605,Normal
7.1218443,-21.137411,Normal
-40.19413,-31.608692,Normal
33.252968,-29.172216,Normal
7.7184944,22.943,Normal
22.188787,-15.025732,Normal
-38.923008,1.1164874,Normal
36.958336,4.6050706,Normal
5.8634143,2.9134896,Normal
-41.93889,-15.781757,Normal
39.826366,5.858459,Normal
-6.5447803,-17.469456,Normal
4.551364,29.369352,Normal
-19.992115,-9.964953,Normal
-30.093468,28.374924,Normal
44.890137,-8.6458435,Normal
27.472776,-2.5078545,Normal
23.640411,7.9956603,Normal
-5.4815946,15.116043,Normal
2.7236118,-8.739679,Normal
-32.280617,6.7628503,Normal
-25.128242,22.48548,Anomaly
47.901505,4.352989,Normal
-16.997375,36.753403,Normal
6.0839324,5.6244316,Normal
-20.472712,-3.043023,Normal
23.818327,14.738095,Normal
7.0998487,14.106421,Normal
15.23502,3.0065196,Normal
-17.374388,-32.01027,Normal
-2.4151304,17.125204,Normal
13.213943,-26.775164,Normal
21.236715,24.695528,Normal
0.7977704,-8.454255,Normal
-32.71569,-17.699675,Anomaly
-40.052414,6.0767074,Normal
-11.768228,6.441408,Normal
-36.52181,-3.366623,Normal
-16.751087,-29.261908,Normal
34.587063,-26.734243,Normal
-44.681843,11.096297,Normal
11.4981985,-15.0917635,Normal
17.540812,9.271018,Normal
-26.932158,-3.098477,Normal
42.090015,-13.659235,Normal
35.88225,19.490654,Normal
-42.165737,-18.697794,Anomaly
-43.38696,11.598423,Normal
25.2335,-7.2836137,Normal
-35.38596,-30.589184,Normal
4.0485725,-17.527313,Normal
-45.017014,16.661469,Normal
-20.172625,-1.8546714,Normal
-41.46522,20.282396,Normal
-34.83322,-13.178556,Normal
-7.4705224,46.235664,Normal
24.473671,4.555044,Normal
-41.745937,6.834874,Normal
-8.811374,31.334696,Normal
-32.010742,25.92976,Normal
-38.347507,2.4881985,Normal
49.07723,5.7915683,Normal
-43.526344,-34.842518,Anomaly
-6.0442796,-8.426033,Normal
11.976699,30.260756,Normal
4.797575,-32.073246,Normal
-29.6727,9.518989,Normal
-19.940378,11.741728,Normal
15.076282,36.835316,Normal
33.97691,-35.337025,Normal
-40.063545,-22.411274,Normal
7.766234,-13.609422,Normal
-10.10149,21.971668,Normal
26.514906,-31.702726,Normal
10.88472,-34.230724,Normal
-40.78967,-17.481073,Anomaly
-0.83386606,-19.548813,Normal
-29.930712,-12.830042,Normal
17.284985,22.905499,Normal
6.251849,-39.29774,Normal
5.3876085,-35.25626,Normal
3.4170876,-32.5976,Normal
-7.5964184,6.5488915,Normal
5.917182,-6.417754,Normal
16.88514,-0.17553124,Normal
46.811,4.096642,Normal
-41.290188,5.2999024,Normal
31.168087,-1.6147193,Normal
-7.1293488,45.35432,Normal
-38.215103,-29.900156,Normal
-23.867216,23.994534,Normal
-30.948654,16.570677,Normal
17.629402,-14.201583,Normal
-43.193462,4.6855764,Normal
-10.993155,-9.531923,Normal
0.020049453,19.172026,Normal
37.94044,23.140633,Normal
28.996529,-33.135746,Normal
36.10984,9.323054,Normal
-25.64999,-31.257217,Normal
24.686472,2.0563297,Normal
25.564325,-23.522038,Normal
-0.46742338,-30.724798,Normal
39.49119,8.602137,Normal
-43.474,2.3024008,Normal
1.1226951,-11.510804,Normal
28.340412,25.659435,Normal
-41.30152,-9.737571,Normal
7.7688394,2.3817852,Normal
-31.589272,20.774815,Normal
-2.1263797,28.859243,Normal
-16.927052,-30.573727,Normal
-26.51449,-3.9465032,Normal
1.6687745,-33.06231,Normal
7.3711452,-22.299503,Anomaly
25.765905,24.818,Normal
-18.898298,-10.959731,Normal
23.128134,10.755214,Normal
46.45158,-4.9334364,Normal
-3.019213,15.648502,Normal
-42.57952,10.799468,Normal
46.386055,-1.5861042,Normal
7.878391,-29.80193,Normal
10.268094,-4.979518,Normal
-3.6585188,47.769238,Normal
34.63684,-8.168572,Normal
-24.273205,13.045659,Normal
17.954916,3.4765441,Normal
10.074002,-21.214176,Normal
22.79396,-14.810326,Normal
-39.71981,3.8289905,Normal
-7.943483,20.851429,Normal
-6.562689,47.350002,Anomaly
-47.425346,-6.6358643,Normal
40.091587,19.201319,Normal
32.029953,-10.6598215,Normal
13.061518,-27.78224,Normal
44.34969,2.1132643,Anomaly
-26.376024,17.783728,Normal
-48.295746,-4.3315754,Normal
15.466382,31.447216,Normal
14.115275,19.959925,Normal
-38.55191,-33.226864,Normal
-10.106086,39.21046,Normal
14.644806,-11.814754,Normal
47.65303,-1.0367892,Normal
10.052697,-9.300648,Normal
41.588783,14.583706,Normal
35.974606,9.171562,Normal
29.945414,-14.681685,Normal
25.72945,20.531483,Normal
-17.78453,33.53387,Normal
-37.96666,-26.865547,Normal
0.6456663,1.7758296,Normal
4.661222,4.609913,Normal
26.226658,-14.347815,Normal
-30.874975,12.808441,Normal
30.67114,-21.5368,Normal
-6.2851048,15.160871,Normal
35.022316,6.9040003,Normal
30.86075,-25.28868,Normal
-24.600754,21.157993,Normal
12.944801,35.331947,Normal
-36.45577,-26.395317,Normal
1.6658771,-24.263288,Normal
-8.4943905,-14.606198,Normal
15.926364,3.0565841,Normal
32.62165,-33.944702,Normal
-33.300587,13.520881,Normal
35.415154,0.24197774,Normal
-36.623215,17.00749,Normal
-37.707027,-31.844282,Normal
-43.62277,-0.16081277,Normal
-10.820456,17.820347,Normal
32.478767,-25.649553,Normal
46.63179,1.6594466,Normal
-41.806427,-34.360058,Normal
-13.477446,6.4427032,Normal
15.724598,2.6422083,Normal
40.827953,19.980556,Anomaly
-14.267273,-17.775763,Normal
-35.38375,5.1027403,Normal
35.369347,-15.870989,Normal
24.528204,21.336224,Normal
20.895645,20.963272,Normal
32.00519,-17.883205,Normal
23.38636,8.245631,Normal
-10.228184,14.1542015,Normal
-34.07827,-15.040867,Normal
11.845317,15.41725,Normal
23.46922,-15.728964,Normal
-24.309198,15.312807,Normal
24.514343,29.02168,Normal
-28.066303,-8.305855,Normal
9.635254,14.679803,Normal
-14.994705,-18.10154,Normal
-13.46304,14.27727,Normal
6.578644,12.368543,Normal
-26.551762,18.423656,Normal
31.230972,3.6788077,Normal
29.956207,-17.657764,Normal
16.273329,-10.920179,Normal
50.212044,5.150479,Normal
-4.3844857,48.243557,Normal
-39.06605,8.247989,Normal
-2.233639,-30.590181,Anomaly
14.919757,-28.100748,Normal
-11.607026,29.467844,Normal
43.010773,4.579453,Normal
-15.820268,18.828358,Normal
-41.30109,-36.17752,Normal
-34.187443,-30.839712,Normal
21.912607,21.317701,Normal
-39.480247,-4.891874,Normal
-1.6915882,-20.226406,Normal
45.578415,6.2742033,Normal
12.548471,-24.124577,Normal
30.507975,-5.6352687,Normal
9.362429,-20.79207,Anomaly
6.707373,-16.802938,Normal
-12.599054,22.01679,Normal
-27.987904,-8.764665,Normal
-28.66217,-14.356839,Normal
-44.36248,-36.018593,Anomaly
10.236201,8.590023,Normal
-18.86647,31.0805,Normal
32.381805,0.15093188,Normal
-37.21645,6.3541727,Normal
15.538951,-0.48641226,Normal
2.6730783,27.73007,Normal
24.87897,-6.050697,Normal
42.10814,18.25991,Normal
-35.865818,-32.37502,Normal
-37.720325,-3.690487,Normal
33.982735,-27.758831,Normal
15.381385,21.560696,Normal
15.74321,20.784365,Normal
-6.4888253,-31.61519,Normal
29.231098,-22.593016,Normal
44.3634,-12.755921,Normal
48.836014,3.821197,Normal
-21.616209,6.178024,Normal
5.1753464,26.719446,Normal
24.441301,33.443516,Normal
19.413181,9.922822,Normal
-18.82475,-2.9923062,Normal
3.2752736,11.553239,Normal
-30.339933,24.224144,Normal
-25.641619,16.652689,Normal
-27.61785,26.167896,Normal
37.52862,22.40631,Normal
-32.743343,7.688347,Normal
-15.291032,31.504572,Normal
25.436085,11.666309,Normal
-43.1592,6.448837,Normal
-25.308218,10.291487,Normal
-19.434477,-29.099516,Normal
-35.145634,4.411858,Normal
-16.543781,30.278652,Normal
-2.8963714,26.871126,Normal
27.702932,-18.167143,Normal
11.874703,-33.15191,Normal
26.283113,-14.539203,Normal
6.687661,-36.491703,Normal
-18.776608,31.32281,Normal
-28.5004,20.19875,Normal
1.8469822,-13.3864765,Normal
25.051964,2.6564014,Normal
2.4401217,-19.181797,Normal
5.5061803,-37.312153,Normal
-7.3813705,-11.353531,Normal
-5.7371364,47.796806,Normal
10.756811,-21.498468,Normal
9.552958,27.879986,Normal
46.679497,1.3717172,Normal
-33.698193,12.823653,Normal
-30.98589,26.49293,Normal
-23.390131,-20.447176,Normal
30.426346,24.710913,Normal
41.111572,0.68807995,Normal
-41.526573,-10.439261,Normal
-19.961023,4.9140987,Normal
27.790829,-2.5609033,Normal
-32.620808,11.740615,Normal
10.313557,19.47703,Normal
-33.999065,-20.528337,Normal
-13.118264,15.263212,Normal
-13.671229,-18.692465,Normal
-21.25011,14.041201,Normal
45.460945,3.2618327,Normal
-11.134813,9.960268,Normal
-20.253912,10.658883,Normal
13.41388,-19.686985,Normal
-20.90379,-19.171036,Normal
8.618126,-27.83549,Normal
-28.16876,-18.50459,Normal
-28.336653,-5.0432673,Normal
-31.298908,-28.351488,Normal
28.326975,-25.877829,Normal
26.40387,14.21945,Normal
29.846996,-33.251812,Normal
-43.024193,-32.272053,Anomaly
-6.39226,-1.6361251,Normal
-33.06588,-18.822996,Normal
7.171716,-27.982555,Normal
-26.816982,-30.625946,Normal
3.6255407,-20.164652,Normal
6.303996,-13.772597,Normal
-13.567886,-15.362984,Normal
-0.15790574,-1.6556408,Normal
27.294258,-25.463842,Normal
-13.82274,-6.4516363,Normal
-24.508984,-25.150377,Normal
13.135409,2.4271321,Normal
0.2661149,-37.054886,Normal
-43.55375,15.9008465,Normal
-38.81362,21.413544,Normal
-24.235718,-26.666069,Normal
17.212748,-30.66223,Normal
11.713337,-26.970518,Normal
36.599007,19.744804,Normal
-13.084997,-18.82058,Normal
-0.0071605416,-29.032888,Normal
-14.903284,-7.9369683,Normal
1.6748853,-27.744884,Normal
24.005417,-5.4171124,Normal
-11.143904,40.091755,Normal
-12.250849,18.878073,Normal
-27.889078,-8.327114,Normal
50.182346,7.215776,Normal
38.353397,20.718367,Normal
-21.21146,25.785904,Normal
-14.557325,-13.467396,Normal
7.4094315,-8.195811,Normal
-12.664873,-19.153315,Normal
-35.06726,-12.088227,Normal
41.712433,5.606665,Normal
9.026262,26.269024,Normal
-34.110073,-12.718841,Normal
-32.00353,-11.26862,Normal
-37.306858,-27.243725,Normal
-25.676323,-13.194302,Normal
-3.5514119,0.37623924,Normal
29.895605,-4.8512187,Normal
-6.51801,44.892727,Normal
-30.799286,23.269753,Normal
-37.308052,-4.758588,Normal
10.573836,20.641396,Normal
-35.21061,-1.3608302,Normal
-41.600204,6.3964677,Normal
16.54169,-17.209833,Normal
46.764507,-4.4637475,Normal
6.365702,-2.027313,Normal
26.554604,-8.916296,Normal
1.3534356,10.429086,Normal
26.936872,-28.90944,Normal
-5.5096197,25.831886,Normal
-26.87846,-18.12986,Normal
-41.123188,4.598493,Normal
29.361084,28.980837,Normal
-37.436016,-29.751915,Normal
-38.061855,7.231364,Normal
21.383005,6.4999523,Normal
24.112162,33.193024,Normal
-41.627613,-32.978207,Normal
-45.794033,1.1440886,Normal
4.885833,-10.276604,Normal
-4.1672716,48.540318,Normal
-41.93889,-15.781757,Normal
-9.925329,17.152304,Normal
46.392162,-1.5104254,Normal
13.468843,17.205532,Normal
-8.91545,-3.06328,Normal
-10.382395,17.418745,Normal
36.246223,-25.168278,Normal
11.826741,6.934939,Anomaly
-34.839787,-20.667969,Normal
5.5981226,-21.520082,Normal
2.6217778,11.475144,Normal
33.882797,-26.18527,Normal
8.852261,7.093943,Normal
25.466429,-28.244467,Anomaly
16.284697,11.690833,Normal
30.783333,-16.563828,Normal
-6.1539593,46.095043,Normal
-47.053825,-4.86899,Normal
19.13209,10.119442,Normal
-27.790379,22.91208,Normal
26.852713,15.215777,Normal
5.214785,-36.187534,Normal
37.694862,11.546873,Normal
33.92381,-19.68356,Normal
9.630106,33.77908,Normal
11.889266,-32.933464,Normal
-9.210292,13.96747,Normal
4.4263244,24.140131,Normal
7.7051096,-15.2248745,Normal
0.33673838,10.041596,Normal
32.14891,-0.63725066,Normal
41.197613,-0.18744962,Normal
25.71733,24.070007,Normal
33.27945,-35.38066,Normal
-0.47125357,3.485718,Normal
-8.18364,-17.501068,Normal
17.668911,4.4464273,Normal
19.970884,4.00524,Normal
-3.6416018,19.80635,Anomaly
18.762226,26.177202,Normal
2.659891,15.57744,Normal
-8.835444,8.019909,Normal
25.94042,13.058388,Normal
14.030874,20.97161,Normal
39.8215,17.290997,Normal
30.7097,-21.153147,Normal
48.587025,8.905431,Normal
40.576042,-0.6721686,Normal
-20.739819,-14.448239,Normal
-9.825913,5.6156073,Normal
-28.567184,-19.616606,Normal
-30.78306,13.766219,Normal
12.385179,16.616297,Normal
13.810669,-19.360369,Normal
-29.819115,-27.910006,Normal
-10.4105015,33.46952,Normal
34.135174,-31.01518,Normal
-36.588512,-2.08891,Normal
-7.4353194,5.8652906,Normal
36.25866,1.8080786,Normal
33.805367,-2.9045656,Normal
-7.9448075,-29.226152,Anomaly
-37.409435,3.9260528,Normal
-10.233705,19.626078,Normal
9.432389,24.61913,Normal
35.561886,-3.5111203,Normal
25.962185,-8.0842705,Normal
6.7788777,-29.311789,Normal
-1.2246118,21.15806,Normal
-30.928064,5.506915,Normal
23.51289,34.14768,Normal
-15.153397,36.790848,Normal
4.9826384,0.60807234,Normal
-39.732903,-0.7924404,Normal
-8.611118,45.24307,Normal
27.254688,-5.081462,Normal
51.52918,9.713035,Normal
31.307226,21.030592,Normal
10.37063,29.61107,Normal
37.33622,-24.047094,Normal
-39.91388,-21.878513,Normal
-46.77813,-7.6571255,Normal
27.201956,-0.55404025,Normal
9.323586,8.118117,Normal
-9.810158,-15.526321,Normal
9.439011,-35.024952,Normal
42.859474,-14.65848,Normal
-43.03473,-8.407657,Normal
19.12192,4.4700894,Normal
7.667422,-31.04776,Normal
-18.671953,-9.251243,Normal
-30.038462,13.792907,Normal
-34.61949,-14.485713,Normal
34.375008,-24.535667,Normal
46.224808,11.324909,Normal
48.021584,9.696408,Normal
-17.365376,30.050917,Normal
-5.345413,-32.256977,Normal
-16.294525,34.06619,Normal
-10.822474,40.123756,Normal
28.863546,12.824248,Normal
-2.1768641,-15.950101,Normal
-45.755653,-7.8711147,Normal
-2.4031348,-0.878945,Normal
-28.07717,-28.968687,Anomaly
43.336754,-17.339577,Normal
-30.06461,2.3097365,Normal
-1.0191619,3.1611185,Normal
-36.97725,0.45860925,Normal
14.875916,12.297335,Normal
-10.325724,-20.23398,Normal
4.9491625,-2.1280234,Normal
-31.801516,3.631591,Normal
3.6003761,-22.232294,Normal
36.542805,-15.74997,Normal
-21.928411,21.836575,Normal
-39.576393,-11.28382,Normal
-22.672874,1.9253538,Normal
14.534181,33.646442,Normal
-41.155228,-34.61832,Normal
29.654696,-24.245445,Normal
0.791129,45.170517,Normal
6.0917187,21.557987,Normal
7.290686,33.234413,Normal
-47.5452,-5.249953,Normal
44.74346,-7.7466984,Normal
10.08935,-14.299568,Normal
-10.443614,31.549585,Normal
-2.8674178,-13.00172,Normal
-21.686735,-21.915783,Normal
-0.4223174,9.515522,Normal
30.540316,-28.47881,Normal
-2.6008663,-14.818357,Normal
-0.9596119,-7.266841,Normal
-10.075256,40.77905,Normal
-1.6637654,-16.661755,Normal
-35.24761,13.614422,Normal
2.36272,22.934717,Normal
-9.983889,-9.744747,Normal
-30.427576,-30.982576,Normal
-8.684796,21.47495,Normal
7.6429625,-36.67779,Normal
19.466286,30.210634,Normal
46.441578,6.763105,Normal
-34.853428,23.764286,Normal
-11.123679,22.450462,Normal
-24.868803,-12.781408,Normal
41.329395,14.73314,Normal
27.673595,25.508953,Normal
1.2421131,-28.894419,Normal
34.122044,-18.349072,Normal
-5.6357,9.791383,Normal
-24.464558,-12.379084,Normal
-8.590907,-7.7265606,Normal
35.09725,1.2195742,Normal
-21.582136,-2.984389,Normal
-11.776716,10.47182,Normal
8.332755,32.80131,Normal
-10.355655,-11.678514,Normal
-0.21954247,-33.887135,Normal
36.513966,-16.637903,Normal
45.877678,3.9866054,Anomaly
3.6190405,-18.42977,Normal
41.905567,-11.865791,Normal
-4.3297477,17.626104,Normal
-30.399899,10.557563,Normal
36.56309,12.482999,Normal
9.682314,-35.311394,Anomaly
-14.242098,21.538427,Normal
11.0671215,9.9648905,Normal
-41.624695,21.825146,Normal
26.549429,-18.714565,Anomaly
0.82665896,-7.7433696,Normal
-27.513676,13.160315,Normal
-44.62629,10.733676,Normal
-34.34409,2.3702564,Normal
-2.7511835,19.144285,Normal
-21.886967,16.096117,Normal
-0.5936376,-36.60305,Normal
-1.8313411,0.17318691,Normal
-32.778595,5.619107,Normal
-17.268806,-10.43512,Normal
44.990456,0.23237044,Normal
-25.209726,-21.785126,Normal
5.95126,6.112987,Normal
-9.049071,14.3383255,Normal
23.929861,3.947608,Normal
-40.4114,-29.742632,Normal
36.439034,-6.6780605,Normal
-40.189854,-7.6819115,Normal
-46.364254,-5.423219,Normal
-2.039429,-6.178916,Normal
10.170395,-6.31945,Normal
47.056156,0.62183875,Normal
22.366966,-20.605642,Normal
8.33269,18.586637,Normal
4.7357674,4.893158,Normal
41.923077,11.931923,Normal
22.595827,19.127354,Normal
-39.28589,-8.695443,Normal
-20.235157,15.991526,Normal
-27.131397,12.380366,Normal
-20.909132,-18.658754,Normal
-45.05467,6.687806,Anomaly
32.255127,-34.02439,Anomaly
49.132355,8.748548,Normal
1.608365,-19.883469,Normal
-19.1081,-1.0153053,Normal
-42.01062,-18.955112,Anomaly
35.550625,-4.3539004,Normal
36.709644,13.535427,Normal
